ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-007988,47,F,conviviente,Familiar,5,Selva,Periurbano,4501,282,Semanal,615,1953,Servicios,17583,66,5978.22,1080,126,213,4958,492,1
SOL-007989,52,M,viudo,Propia,1,Costa,Rural,7894,167,Diario,319,57,Comercio,11425,63,4227.25,430,97,403,3011,546,1
SOL-007990,64,M,casado,Propia,2,Selva,Periurbano,1018,41,Quincenal,1498,772,Transporte,19964,66,6787.76,580,108,797,942,736,1
SOL-007991,62,F,soltero,Alquilada,1,Sierra,Rural,6377,43,Mensual,704,600,Servicios,9350,80,1870,390,91,1093,982,600,1
SOL-007992,69,F,divorciado,Alquilada,2,Selva,Periurbano,3578,82,Diario,264,1518,Transporte,13959,35,9073.35,580,172,118,2615,686,1
SOL-007993,18,F,soltero,Familiar,3,Costa,Periurbano,7654,253,Diario,1878,735,Servicios,12448,52,5975.04,790,92,482,2013,737,1
SOL-007994,34,F,conviviente,Alquilada,4,Costa,Periurbano,9711,210,Mensual,264,1998,Produccion,2013,77,462.99,960,94,139,4375,456,1
SOL-007995,25,M,soltero,Alquilada,4,Costa,Rural,4596,158,Mensual,106,991,Produccion,9874,45,5430.7,840,114,154,4656,805,1
SOL-007996,34,F,casado,Familiar,1,Sierra,Rural,5511,316,Diario,1234,1999,Servicios,8724,35,5670.6,390,189,598,4216,427,1
SOL-007997,49,F,conviviente,Propia,1,Selva,Rural,3883,42,Quincenal,1330,1170,Servicios,14089,72,3944.92,350,189,842,3775,311,1
SOL-007998,32,F,soltero,Propia,1,Sierra,Rural,7538,261,Diario,8,475,Produccion,10713,74,2785.38,390,76,143,1254,488,1
SOL-007999,57,M,casado,Familiar,5,Costa,Periurbano,6505,169,Quincenal,1079,509,Transporte,18694,71,5421.26,1130,118,1282,2243,488,1
SOL-008000,51,M,soltero,Alquilada,1,Selva,Urbano,7079,247,Diario,34,88,Transporte,6303,71,1827.87,490,169,1405,2346,566,0
SOL-008001,18,F,soltero,Familiar,5,Selva,Periurbano,1289,236,Quincenal,917,61,Transporte,4489,51,2199.61,1080,75,301,2211,627,1
SOL-008002,59,M,conviviente,Alquilada,3,Selva,Rural,5594,191,Diario,400,708,Produccion,19314,62,7339.32,590,56,424,3900,356,1
SOL-008003,27,F,conviviente,Familiar,4,Sierra,Periurbano,3496,140,Quincenal,488,1127,Servicios,17461,70,5238.3,890,109,478,4868,495,1
SOL-008004,60,M,conviviente,Propia,4,Sierra,Urbano,1255,244,Semanal,760,1133,Comercio,15111,70,4533.3,1000,171,533,1486,633,1
SOL-008005,54,F,soltero,Familiar,2,Selva,Urbano,3672,73,Mensual,1700,1308,Transporte,6475,50,3237.5,640,87,958,3448,337,1
SOL-008006,48,F,casado,Propia,3,Sierra,Periurbano,7126,300,Semanal,1042,1335,Comercio,4614,80,922.8,740,166,1037,1395,323,1
SOL-008007,46,M,casado,Propia,6,Sierra,Rural,2642,111,Mensual,1142,1568,Comercio,1682,73,454.14,1020,55,1121,1336,380,0
SOL-008008,35,M,divorciado,Familiar,4,Selva,Urbano,7377,341,Diario,1584,741,Comercio,12255,77,2818.65,990,99,122,2862,657,1
SOL-008009,48,M,viudo,Familiar,5,Selva,Urbano,2703,146,Quincenal,1095,1942,Transporte,3654,65,1278.9,1160,170,800,4158,633,1
SOL-008010,30,M,conviviente,Familiar,6,Costa,Rural,2339,139,Quincenal,1935,1815,Transporte,6137,68,1963.84,1150,141,1354,3666,834,1
SOL-008011,53,F,conviviente,Alquilada,3,Costa,Periurbano,7970,307,Mensual,354,1114,Produccion,7538,60,3015.2,790,111,784,2517,728,1
SOL-008012,27,M,viudo,Alquilada,3,Selva,Urbano,1380,308,Semanal,870,696,Comercio,1446,47,766.38,800,124,1295,2762,451,0
SOL-008013,67,F,viudo,Propia,3,Selva,Rural,8844,347,Mensual,1081,1072,Comercio,5941,66,2019.94,590,161,1021,207,830,1
SOL-008014,43,M,viudo,Alquilada,6,Costa,Rural,9215,179,Semanal,1080,766,Produccion,19279,58,8097.18,1150,112,529,1507,572,1
SOL-008015,30,F,soltero,Alquilada,1,Sierra,Rural,5849,189,Diario,1712,715,Transporte,5616,71,1628.64,390,170,903,3073,341,1
SOL-008016,56,M,viudo,Alquilada,3,Costa,Periurbano,1391,64,Diario,558,748,Produccion,18268,60,7307.2,790,119,718,3852,503,1
SOL-008017,52,F,soltero,Propia,4,Selva,Urbano,7594,211,Diario,1645,1623,Produccion,13687,63,5064.19,990,137,264,3401,382,1
SOL-008018,54,M,viudo,Propia,4,Selva,Urbano,9702,120,Diario,475,1,Transporte,1655,61,645.45,990,77,339,4948,830,0
SOL-008019,34,M,casado,Propia,2,Sierra,Urbano,5672,159,Quincenal,1479,1542,Comercio,3100,69,961,670,189,227,2191,761,1
SOL-008020,51,M,casado,Propia,6,Costa,Periurbano,5527,67,Semanal,1923,1382,Produccion,10959,73,2958.93,1300,114,140,2030,813,1
SOL-008021,20,F,divorciado,Alquilada,2,Sierra,Periurbano,6581,36,Diario,855,325,Servicios,4790,56,2107.6,590,116,962,1779,434,1
SOL-008022,42,F,soltero,Propia,2,Selva,Urbano,5874,96,Mensual,1273,1637,Transporte,19620,35,12753,640,66,1226,1562,369,1
SOL-008023,54,F,divorciado,Familiar,4,Selva,Rural,6890,235,Mensual,688,1398,Comercio,7828,65,2739.8,710,86,961,2804,787,1
SOL-008024,55,F,divorciado,Familiar,6,Selva,Urbano,9890,226,Semanal,1292,1950,Comercio,13508,66,4592.72,1330,104,1130,1980,718,1
SOL-008025,66,M,divorciado,Familiar,1,Selva,Rural,2871,192,Diario,402,410,Servicios,9860,73,2662.2,350,125,1210,2126,612,1
SOL-008026,26,F,casado,Familiar,3,Costa,Urbano,9827,283,Mensual,464,699,Transporte,18185,65,6364.75,890,181,286,1051,380,1
SOL-008027,69,M,soltero,Propia,5,Costa,Periurbano,2289,320,Mensual,1520,1156,Servicios,5104,64,1837.44,1130,106,1176,4987,572,1
SOL-008028,30,F,divorciado,Familiar,4,Selva,Periurbano,687,75,Semanal,1514,1780,Transporte,14493,18,11884.26,920,166,1150,2909,490,1
SOL-008029,29,F,divorciado,Alquilada,6,Sierra,Rural,7966,87,Semanal,769,1659,Transporte,4301,65,1505.35,1020,159,1106,4837,716,1
SOL-008030,64,M,divorciado,Propia,2,Selva,Urbano,3080,175,Semanal,1522,103,Produccion,2838,68,908.16,640,58,1032,748,634,0
SOL-008031,24,M,soltero,Alquilada,3,Selva,Urbano,2641,156,Diario,1258,4,Transporte,15692,68,5021.44,800,90,1419,3649,672,1
SOL-008032,24,M,conviviente,Alquilada,2,Costa,Urbano,4589,295,Quincenal,1432,1747,Comercio,7333,68,2346.56,710,138,1372,2268,809,1
SOL-008033,38,M,viudo,Alquilada,5,Costa,Urbano,9073,210,Mensual,1361,1423,Comercio,2805,55,1262.25,1250,91,744,4679,414,1
SOL-008034,47,F,conviviente,Alquilada,3,Costa,Urbano,3123,346,Quincenal,1429,1404,Servicios,7298,62,2773.24,890,147,1280,637,775,1
SOL-008035,49,F,viudo,Alquilada,6,Selva,Urbano,2639,118,Quincenal,132,768,Produccion,16250,73,4387.5,1330,168,980,2449,570,1
SOL-008036,27,M,conviviente,Propia,4,Costa,Periurbano,8265,253,Quincenal,1131,1486,Produccion,4741,62,1801.58,960,77,676,572,699,1
SOL-008037,62,M,casado,Alquilada,1,Costa,Rural,6641,301,Mensual,790,1107,Transporte,19693,74,5120.18,430,109,461,4952,619,1
SOL-008038,43,F,casado,Propia,6,Costa,Periurbano,5720,131,Mensual,433,873,Servicios,9827,70,2948.1,1300,187,799,1869,502,1
SOL-008039,34,M,divorciado,Familiar,3,Costa,Periurbano,5284,74,Quincenal,1133,1883,Transporte,15210,56,6692.4,790,50,1401,2007,757,1
SOL-008040,57,F,casado,Familiar,2,Selva,Rural,4326,186,Quincenal,345,1303,Produccion,6027,71,1747.83,470,134,157,2204,834,1
SOL-008041,34,M,conviviente,Familiar,5,Costa,Rural,5620,161,Semanal,1608,133,Transporte,8282,60,3312.8,1000,72,124,4172,563,1
SOL-008042,44,F,conviviente,Propia,6,Sierra,Urbano,4782,353,Semanal,1627,1624,Transporte,6831,72,1912.68,1350,113,1394,1008,682,1
SOL-008043,68,M,conviviente,Alquilada,3,Sierra,Urbano,1145,269,Semanal,10,720,Transporte,4946,73,1335.42,830,124,713,3175,571,0
SOL-008044,70,M,viudo,Propia,1,Selva,Periurbano,8906,68,Quincenal,793,967,Comercio,2204,82,396.72,430,155,1134,4081,778,0
SOL-008045,46,M,casado,Propia,4,Costa,Rural,4737,274,Diario,252,1562,Produccion,4122,61,1607.58,840,173,886,4628,418,1
SOL-008046,57,M,divorciado,Propia,4,Selva,Urbano,7473,173,Diario,1044,833,Transporte,19669,65,6884.15,990,124,579,1926,558,1
SOL-008047,40,F,soltero,Propia,2,Sierra,Periurbano,7616,238,Mensual,1456,503,Servicios,4013,40,2407.8,590,99,488,975,450,1
SOL-008048,58,F,soltero,Alquilada,4,Costa,Urbano,6391,108,Semanal,1381,716,Servicios,8646,71,2507.34,1070,123,563,4709,384,1
SOL-008049,39,M,casado,Propia,3,Selva,Rural,928,207,Quincenal,839,1391,Servicios,11071,81,2103.49,590,172,1413,2766,646,1
SOL-008050,21,F,viudo,Familiar,1,Selva,Periurbano,628,245,Semanal,1631,717,Comercio,2722,65,952.7,430,157,399,857,334,1
SOL-008051,22,F,viudo,Alquilada,4,Costa,Urbano,1455,154,Diario,340,437,Produccion,9257,51,4535.93,1070,92,1047,2547,444,1
SOL-008052,30,F,soltero,Propia,6,Selva,Periurbano,2849,110,Semanal,1486,1424,Produccion,11043,66,3754.62,1240,118,1055,1616,645,1
SOL-008053,31,F,divorciado,Alquilada,3,Costa,Rural,3406,282,Diario,434,1217,Servicios,18203,62,6917.14,700,93,958,2777,513,1
SOL-008054,68,M,viudo,Alquilada,3,Costa,Urbano,3302,296,Mensual,449,1601,Transporte,6323,72,1770.44,890,98,1459,3829,462,1
SOL-008055,55,M,viudo,Propia,5,Selva,Periurbano,3383,105,Mensual,761,596,Comercio,11146,47,5907.38,1080,161,238,509,430,1
SOL-008056,30,F,conviviente,Propia,6,Costa,Rural,8343,245,Diario,592,1733,Produccion,10070,32,6847.6,1150,133,1250,2163,426,1
SOL-008057,36,M,conviviente,Familiar,3,Sierra,Periurbano,4451,259,Diario,1892,1342,Transporte,10139,58,4258.38,740,114,1399,4174,403,1
SOL-008058,59,M,soltero,Propia,6,Sierra,Urbano,4760,245,Mensual,14,1297,Servicios,11652,74,3029.52,1350,139,318,664,471,1
SOL-008059,70,M,divorciado,Alquilada,3,Costa,Periurbano,2486,289,Semanal,573,1368,Comercio,17697,38,10972.14,790,184,251,936,850,1
SOL-008060,65,M,soltero,Propia,5,Sierra,Urbano,6732,349,Diario,255,621,Produccion,11191,73,3021.57,1180,100,604,3360,778,1
SOL-008061,33,F,divorciado,Familiar,4,Selva,Rural,5547,251,Quincenal,582,460,Produccion,4215,51,2065.35,710,58,496,1191,789,1
SOL-008062,70,M,conviviente,Familiar,2,Selva,Urbano,2782,185,Mensual,1429,883,Transporte,6779,49,3457.29,640,193,1078,4715,394,1
SOL-008063,20,F,conviviente,Familiar,1,Sierra,Periurbano,9105,57,Semanal,637,1596,Produccion,1596,76,383.04,450,119,1128,211,599,0
SOL-008064,25,F,conviviente,Alquilada,2,Costa,Urbano,2727,207,Diario,1117,1072,Transporte,1209,42,701.22,710,61,143,4828,322,1
SOL-008065,34,M,soltero,Alquilada,4,Costa,Rural,5167,121,Diario,1962,479,Transporte,7956,52,3818.88,840,171,835,3424,380,1
SOL-008066,62,M,casado,Familiar,3,Selva,Urbano,2932,134,Quincenal,522,1348,Produccion,18115,60,7246,800,171,387,2154,432,1
SOL-008067,41,F,conviviente,Propia,3,Sierra,Rural,9770,37,Semanal,1140,1724,Servicios,8897,66,3024.98,630,60,1374,3776,399,1
SOL-008068,54,F,soltero,Alquilada,1,Sierra,Periurbano,7511,147,Semanal,392,1613,Servicios,1537,64,553.32,450,71,197,4354,471,1
SOL-008069,69,M,conviviente,Familiar,1,Selva,Rural,1919,87,Quincenal,1327,504,Transporte,4723,71,1369.67,350,155,1159,1363,585,1
SOL-008070,37,F,casado,Familiar,4,Selva,Rural,5638,282,Mensual,156,1390,Transporte,6066,82,1091.88,710,179,1295,879,384,0
SOL-008071,68,F,casado,Alquilada,3,Costa,Rural,2469,297,Diario,1267,389,Comercio,4158,61,1621.62,700,192,744,705,708,1
SOL-008072,28,M,casado,Alquilada,4,Selva,Periurbano,2925,60,Mensual,284,107,Servicios,16355,63,6051.35,920,148,152,1496,303,1
SOL-008073,61,M,divorciado,Alquilada,4,Selva,Urbano,7242,317,Semanal,707,1909,Servicios,6863,63,2539.31,990,122,390,2899,831,1
SOL-008074,55,M,viudo,Alquilada,4,Sierra,Rural,8655,150,Quincenal,63,1264,Comercio,15020,49,7660.2,750,122,764,833,837,1
SOL-008075,55,M,divorciado,Propia,2,Selva,Rural,8092,103,Mensual,701,96,Servicios,17308,71,5019.32,470,131,873,2958,519,1
SOL-008076,43,F,viudo,Alquilada,1,Costa,Urbano,3342,180,Semanal,1382,1389,Produccion,10171,70,3051.3,550,161,1471,3119,603,1
SOL-008077,32,F,soltero,Familiar,2,Sierra,Urbano,527,282,Semanal,253,402,Comercio,11008,70,3302.4,670,128,412,3596,804,1
SOL-008078,61,F,soltero,Familiar,1,Costa,Periurbano,4746,300,Mensual,644,508,Comercio,3479,62,1322.02,480,65,1331,3635,718,0
SOL-008079,24,M,casado,Familiar,2,Sierra,Urbano,9255,126,Semanal,1294,228,Comercio,6449,10,5804.1,670,182,1394,4825,377,1
SOL-008080,44,M,conviviente,Alquilada,4,Selva,Urbano,9244,94,Diario,1961,1065,Servicios,1505,65,526.75,990,57,533,2497,679,1
SOL-008081,66,F,conviviente,Familiar,1,Sierra,Urbano,9744,66,Mensual,727,863,Comercio,5162,63,1909.94,520,88,969,3879,330,1
SOL-008082,49,M,conviviente,Alquilada,5,Selva,Rural,3621,187,Semanal,449,878,Servicios,8346,54,3839.16,840,120,494,2547,797,1
SOL-008083,48,F,viudo,Familiar,3,Costa,Urbano,8015,143,Diario,1678,1015,Servicios,19490,50,9745,890,91,588,1894,833,1
SOL-008084,44,F,viudo,Alquilada,1,Sierra,Urbano,4291,102,Quincenal,1191,1365,Comercio,9539,63,3529.43,520,144,121,1318,471,1
SOL-008085,66,M,conviviente,Propia,1,Costa,Urbano,5652,142,Diario,1513,1586,Comercio,1537,67,507.21,550,67,1069,399,480,1
SOL-008086,27,F,viudo,Familiar,2,Selva,Periurbano,665,259,Quincenal,1029,1294,Transporte,15584,10,14025.6,580,143,1353,3776,344,1
SOL-008087,44,F,viudo,Alquilada,5,Sierra,Rural,8475,168,Diario,1090,985,Produccion,10262,40,6157.2,890,166,494,4949,618,1
SOL-008088,23,M,soltero,Propia,1,Costa,Urbano,1547,165,Semanal,349,1575,Comercio,5877,74,1528.02,550,114,761,1209,315,1
SOL-008089,23,M,casado,Propia,5,Costa,Periurbano,5756,312,Semanal,470,1540,Transporte,15238,63,5638.06,1130,51,489,3571,776,1
SOL-008090,21,F,casado,Propia,6,Costa,Periurbano,4163,308,Diario,1225,354,Comercio,18944,72,5304.32,1300,95,1021,4489,690,1
SOL-008091,38,M,divorciado,Propia,5,Costa,Periurbano,1624,145,Quincenal,927,31,Transporte,11894,72,3330.32,1130,74,1369,1446,456,1
SOL-008092,38,M,casado,Propia,5,Selva,Rural,4387,300,Mensual,1169,1925,Produccion,6170,66,2097.8,840,126,485,4216,371,1
SOL-008093,62,F,viudo,Alquilada,3,Costa,Urbano,3624,118,Diario,826,1170,Transporte,12986,63,4804.82,890,138,525,394,779,1
SOL-008094,29,M,divorciado,Familiar,3,Sierra,Urbano,8394,314,Mensual,1017,963,Servicios,6207,71,1800.03,830,90,1110,2518,615,1
SOL-008095,53,F,soltero,Alquilada,6,Selva,Periurbano,5502,296,Mensual,340,1507,Servicios,15065,61,5875.35,1240,57,335,233,746,1
SOL-008096,32,F,casado,Alquilada,1,Selva,Rural,8835,140,Mensual,1676,1796,Produccion,13488,76,3237.12,350,158,1254,2793,405,1
SOL-008097,45,M,divorciado,Familiar,4,Costa,Urbano,8054,200,Semanal,1924,1305,Comercio,13280,51,6507.2,1070,86,110,2131,665,1
SOL-008098,37,M,viudo,Familiar,3,Sierra,Urbano,9576,261,Mensual,127,1676,Comercio,10425,67,3440.25,830,117,371,886,628,1
SOL-008099,23,M,conviviente,Alquilada,2,Selva,Periurbano,4574,308,Semanal,445,910,Servicios,5737,26,4245.38,580,195,1140,4699,530,1
SOL-008100,67,F,conviviente,Familiar,1,Costa,Urbano,4591,322,Diario,1965,924,Transporte,6750,74,1755,550,161,1235,4374,418,1
SOL-008101,55,M,casado,Familiar,5,Costa,Urbano,8500,175,Diario,141,176,Comercio,18506,73,4996.62,1250,162,907,1023,510,1
SOL-008102,18,M,soltero,Alquilada,4,Selva,Urbano,7361,159,Mensual,585,54,Transporte,19106,66,6496.04,990,184,104,4842,479,1
SOL-008103,32,F,casado,Alquilada,1,Sierra,Periurbano,5897,254,Diario,1070,1904,Comercio,5584,41,3294.56,450,57,978,3847,487,1
SOL-008104,27,F,casado,Propia,3,Costa,Urbano,1958,135,Quincenal,1809,733,Transporte,8330,25,6247.5,890,77,458,2113,449,1
SOL-008105,55,M,soltero,Alquilada,3,Costa,Periurbano,9905,202,Mensual,1437,1710,Produccion,19504,54,8971.84,790,111,244,3518,621,1
SOL-008106,36,M,soltero,Propia,3,Selva,Periurbano,5188,38,Mensual,1403,1270,Transporte,3094,38,1918.28,740,92,867,1285,452,1
SOL-008107,47,F,soltero,Alquilada,1,Costa,Periurbano,8937,238,Quincenal,1482,1194,Servicios,10016,65,3505.6,480,135,165,2531,577,1
SOL-008108,41,M,conviviente,Familiar,3,Costa,Rural,2067,49,Mensual,815,1861,Comercio,17005,55,7652.25,700,165,1360,2063,498,1
SOL-008109,41,M,conviviente,Alquilada,3,Costa,Urbano,3457,215,Semanal,873,893,Produccion,3553,61,1385.67,890,95,913,1917,550,1
SOL-008110,65,F,divorciado,Propia,5,Costa,Rural,6987,231,Quincenal,420,1219,Produccion,18834,69,5838.54,1000,114,516,2690,492,1
SOL-008111,41,M,viudo,Propia,1,Costa,Periurbano,6043,346,Mensual,1830,427,Servicios,15154,68,4849.28,480,98,309,4360,516,1
SOL-008112,37,M,divorciado,Propia,2,Costa,Periurbano,6705,104,Diario,727,1670,Servicios,10698,52,5135.04,630,164,1094,1040,734,1
SOL-008113,37,F,viudo,Familiar,3,Sierra,Rural,2503,96,Semanal,1928,1444,Servicios,13129,59,5382.89,630,178,392,3654,665,1
SOL-008114,61,M,viudo,Propia,1,Selva,Periurbano,4062,264,Quincenal,401,457,Produccion,13629,61,5315.31,430,130,127,3522,691,1
SOL-008115,68,F,soltero,Propia,2,Costa,Periurbano,8290,326,Semanal,1623,3,Transporte,16773,70,5031.9,630,71,345,2090,557,1
SOL-008116,53,M,conviviente,Propia,6,Selva,Rural,3536,301,Diario,1482,1179,Transporte,2302,77,529.46,970,80,284,4111,612,1
SOL-008117,58,M,viudo,Propia,3,Selva,Urbano,3167,292,Diario,1810,190,Produccion,19629,73,5299.83,800,101,1425,1041,698,1
SOL-008118,54,M,divorciado,Propia,6,Costa,Periurbano,2383,135,Mensual,520,1865,Servicios,19462,70,5838.6,1300,94,700,3217,605,1
SOL-008119,56,M,viudo,Familiar,1,Sierra,Periurbano,7362,173,Semanal,1180,1636,Comercio,13298,65,4654.3,450,87,747,1154,578,1
SOL-008120,39,M,divorciado,Alquilada,3,Selva,Periurbano,2422,196,Quincenal,180,164,Transporte,10664,71,3092.56,740,89,457,1129,772,1
SOL-008121,56,F,viudo,Alquilada,2,Sierra,Urbano,9592,96,Semanal,1090,1853,Transporte,11968,55,5385.6,670,118,873,3265,619,1
SOL-008122,60,F,soltero,Familiar,1,Selva,Rural,7440,247,Mensual,1666,1594,Servicios,11534,66,3921.56,350,158,1046,1788,702,1
SOL-008123,52,M,soltero,Familiar,5,Costa,Rural,5976,277,Diario,498,814,Transporte,11496,72,3218.88,1000,186,115,4547,741,1
SOL-008124,26,F,casado,Alquilada,1,Selva,Urbano,4128,80,Diario,795,1949,Produccion,5853,71,1697.37,490,52,171,1088,342,1
SOL-008125,55,M,casado,Familiar,2,Sierra,Urbano,3342,46,Diario,683,338,Produccion,2039,58,856.38,670,130,869,1665,793,0
SOL-008126,56,M,casado,Alquilada,6,Sierra,Urbano,9586,183,Semanal,730,286,Transporte,10795,56,4749.8,1350,144,1492,3494,541,1
SOL-008127,55,M,casado,Familiar,5,Selva,Periurbano,5724,209,Quincenal,1744,1775,Servicios,13388,68,4284.16,1080,110,148,1205,534,1
SOL-008128,32,M,casado,Familiar,2,Costa,Periurbano,7980,279,Mensual,95,437,Servicios,11076,58,4651.92,630,60,872,1019,619,1
SOL-008129,54,M,conviviente,Familiar,3,Sierra,Rural,9268,197,Diario,1278,476,Produccion,4875,67,1608.75,630,103,623,2102,716,1
SOL-008130,21,M,conviviente,Alquilada,1,Selva,Rural,7912,259,Semanal,1305,1296,Servicios,5380,42,3120.4,350,181,870,3833,774,1
SOL-008131,30,F,divorciado,Alquilada,3,Selva,Rural,6792,162,Quincenal,1051,1927,Produccion,4731,63,1750.47,590,186,614,2779,814,1
SOL-008132,67,M,divorciado,Propia,4,Sierra,Periurbano,7651,273,Quincenal,1673,1833,Servicios,17473,58,7338.66,890,168,864,4880,363,1
SOL-008133,37,F,viudo,Propia,3,Costa,Urbano,6849,242,Semanal,988,299,Servicios,9963,35,6475.95,890,165,397,4316,416,1
SOL-008134,29,M,casado,Propia,1,Sierra,Urbano,7640,159,Mensual,1933,1712,Produccion,3364,80,672.8,520,103,1303,2901,642,1
SOL-008135,40,F,casado,Alquilada,4,Costa,Urbano,3180,151,Diario,663,994,Produccion,10275,63,3801.75,1070,147,1062,431,315,1
SOL-008136,67,M,soltero,Familiar,3,Sierra,Urbano,8458,150,Semanal,428,674,Servicios,10354,65,3623.9,830,101,874,4875,691,1
SOL-008137,57,F,viudo,Familiar,4,Sierra,Urbano,4192,72,Diario,224,1282,Comercio,16288,69,5049.28,1000,139,735,4384,561,1
SOL-008138,52,F,viudo,Alquilada,1,Sierra,Rural,9224,147,Semanal,1975,451,Comercio,19158,56,8429.52,390,90,860,2136,766,1
SOL-008139,34,F,viudo,Propia,1,Sierra,Rural,7843,132,Semanal,1727,1116,Servicios,16780,49,8557.8,390,69,1476,3479,599,1
SOL-008140,19,M,conviviente,Alquilada,5,Selva,Rural,5587,115,Diario,192,1812,Produccion,18427,72,5159.56,840,180,678,1370,821,1
SOL-008141,36,M,soltero,Alquilada,4,Costa,Urbano,2383,139,Diario,816,138,Produccion,1728,49,881.28,1070,140,1335,4048,787,0
SOL-008142,21,F,divorciado,Alquilada,4,Selva,Urbano,3545,71,Semanal,1349,1704,Comercio,12308,18,10092.56,990,142,422,2036,518,1
SOL-008143,41,F,viudo,Familiar,3,Sierra,Urbano,4044,139,Quincenal,83,1567,Comercio,13332,70,3999.6,830,133,644,1256,544,1
SOL-008144,34,F,casado,Alquilada,2,Costa,Urbano,5219,152,Semanal,174,1622,Comercio,15655,73,4226.85,710,154,996,3476,683,1
SOL-008145,39,F,casado,Propia,2,Sierra,Rural,7821,40,Quincenal,521,38,Comercio,11525,70,3457.5,520,162,504,1284,738,1
SOL-008146,67,F,viudo,Propia,3,Sierra,Rural,4664,49,Semanal,1262,295,Transporte,19292,55,8681.4,630,172,217,2562,317,1
SOL-008147,45,F,divorciado,Alquilada,1,Selva,Urbano,752,261,Mensual,1755,1216,Comercio,11624,60,4649.6,490,85,270,3529,543,1
SOL-008148,30,M,viudo,Alquilada,2,Costa,Urbano,3484,219,Semanal,219,1780,Servicios,8314,59,3408.74,710,126,388,4069,628,1
SOL-008149,62,F,conviviente,Propia,3,Selva,Urbano,9134,309,Quincenal,1069,588,Comercio,8634,79,1813.14,800,63,668,2135,694,1
SOL-008150,51,F,conviviente,Propia,6,Selva,Periurbano,8300,299,Semanal,1410,1813,Transporte,14454,71,4191.66,1240,197,936,1674,627,1
SOL-008151,21,F,soltero,Propia,6,Costa,Periurbano,9976,231,Mensual,1881,1802,Comercio,14788,68,4732.16,1300,161,1163,4525,710,1
SOL-008152,42,M,viudo,Alquilada,5,Sierra,Periurbano,4248,112,Mensual,682,1915,Comercio,12895,65,4513.25,1050,144,401,2488,686,1
SOL-008153,44,F,casado,Propia,2,Costa,Urbano,9741,277,Quincenal,1378,1591,Produccion,9673,75,2418.25,710,53,162,4860,608,1
SOL-008154,68,M,conviviente,Familiar,3,Selva,Urbano,1194,187,Quincenal,1147,766,Transporte,3251,63,1202.87,800,118,443,1089,656,1
SOL-008155,27,M,viudo,Alquilada,4,Costa,Urbano,8013,261,Quincenal,643,1410,Produccion,10327,75,2581.75,1070,76,467,511,417,1
SOL-008156,25,M,viudo,Propia,4,Selva,Rural,759,265,Mensual,865,1738,Transporte,13385,40,8031,710,141,854,3881,511,1
SOL-008157,32,F,soltero,Propia,5,Costa,Periurbano,2125,357,Mensual,1992,1458,Transporte,12485,38,7740.7,1130,189,1490,3887,700,1
SOL-008158,30,F,divorciado,Alquilada,5,Sierra,Rural,9853,148,Quincenal,125,65,Servicios,10475,59,4294.75,890,120,458,4879,782,1
SOL-008159,70,F,casado,Familiar,5,Selva,Periurbano,8054,81,Mensual,1373,12,Servicios,19714,74,5125.64,1080,187,658,611,331,1
SOL-008160,67,M,casado,Alquilada,6,Sierra,Rural,5659,122,Diario,392,1293,Comercio,14984,65,5244.4,1020,193,989,4585,345,1
SOL-008161,24,F,viudo,Propia,3,Costa,Urbano,6185,240,Semanal,625,1133,Transporte,3798,45,2088.9,890,144,290,4834,761,1
SOL-008162,37,M,soltero,Familiar,4,Costa,Periurbano,7962,83,Diario,444,1132,Produccion,13009,52,6244.32,960,140,1062,4971,352,1
SOL-008163,43,M,conviviente,Propia,5,Selva,Rural,2738,280,Mensual,1389,1734,Servicios,5175,10,4657.5,840,63,295,580,756,1
SOL-008164,21,M,divorciado,Familiar,3,Selva,Urbano,3624,225,Semanal,1954,468,Comercio,9202,66,3128.68,800,157,162,4461,491,1
SOL-008165,54,M,casado,Familiar,6,Selva,Urbano,9570,359,Diario,1396,1997,Transporte,4124,60,1649.6,1330,127,173,3060,793,1
SOL-008166,21,F,casado,Propia,4,Selva,Periurbano,5183,304,Quincenal,1921,1905,Transporte,19283,77,4435.09,920,126,294,2113,458,1
SOL-008167,20,M,casado,Alquilada,5,Sierra,Rural,1665,354,Mensual,311,1836,Produccion,2258,74,587.08,890,168,1495,926,518,0
SOL-008168,58,M,conviviente,Alquilada,2,Costa,Periurbano,4737,93,Quincenal,1450,5,Transporte,18924,53,8894.28,630,80,193,2537,520,1
SOL-008169,35,F,viudo,Alquilada,2,Selva,Periurbano,2250,354,Diario,1706,455,Transporte,15788,61,6157.32,580,133,436,853,334,1
SOL-008170,21,M,casado,Familiar,1,Sierra,Rural,7508,267,Diario,207,975,Servicios,11398,67,3761.34,390,96,185,4461,716,1
SOL-008171,48,M,viudo,Alquilada,4,Costa,Urbano,1018,96,Diario,1828,1043,Produccion,1095,60,438,1070,68,467,4265,667,1
SOL-008172,32,F,casado,Familiar,2,Sierra,Periurbano,3863,46,Diario,1240,1839,Comercio,18651,65,6527.85,590,54,927,1398,499,1
