ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-008832,23,F,soltero,Familiar,1,Selva,Urbano,4354,22,Quincenal,2045,1414,Transporte,5886,71,1706.94,490,72,381,18288,131,0
SOL-008833,67,M,casado,Alquilada,3,Sierra,Periurbano,739,37,Semanal,923,76,Comercio,1586,73,428.22,740,49,37,666,700,0
SOL-008834,70,M,conviviente,Propia,2,Selva,Rural,11584,22,Semanal,1978,3072,Produccion,8447,54,3885.62,470,121,747,6723,772,1
SOL-008835,70,M,soltero,Familiar,1,Costa,Periurbano,4402,37,Semanal,3303,35,Servicios,6881,72,1926.68,480,159,267,5607,607,1
SOL-008836,29,M,conviviente,Propia,2,Selva,Urbano,2528,71,Diario,300,333,Produccion,7444,82,1339.92,640,71,120,3600,629,0
SOL-008837,42,M,casado,Alquilada,3,Selva,Rural,5997,9,Quincenal,684,2485,Transporte,6401,63,2368.37,590,221,694,20820,214,0
SOL-008838,44,M,casado,Familiar,1,Costa,Rural,6345,108,Diario,2225,319,Servicios,3772,38,2338.64,430,194,224,7840,618,0
SOL-008839,38,M,conviviente,Propia,1,Selva,Periurbano,1163,23,Quincenal,1495,3283,Produccion,7417,63,2744.29,430,274,720,17280,216,0
SOL-008840,50,F,casado,Familiar,2,Selva,Rural,2563,4,Mensual,516,1102,Produccion,3193,57,1372.99,470,63,348,8352,117,0
SOL-008841,26,F,divorciado,Alquilada,1,Costa,Rural,5901,58,Diario,6595,3315,Produccion,9780,77,2249.4,430,139,426,17892,77,0
SOL-008842,19,F,soltero,Propia,1,Sierra,Urbano,3075,16,Semanal,541,1504,Servicios,3608,64,1298.88,520,115,244,7808,109,0
SOL-008843,55,F,casado,Propia,1,Costa,Urbano,414,11,Quincenal,2882,3298,Transporte,8610,77,1980.3,550,107,384,7680,607,1
SOL-008844,34,F,soltero,Alquilada,1,Sierra,Rural,7773,12,Mensual,1615,2087,Servicios,6117,34,4037.22,390,185,1164,18624,423,0
SOL-008845,25,M,soltero,Alquilada,1,Costa,Periurbano,4535,22,Quincenal,2049,3131,Servicios,7330,43,4178.1,480,154,341,12276,601,1
SOL-008846,63,F,casado,Familiar,2,Costa,Rural,2469,57,Diario,2663,627,Servicios,5727,52,2748.96,560,224,130,4550,690,1
SOL-008847,36,F,casado,Familiar,3,Selva,Rural,4893,31,Diario,3459,1416,Comercio,5122,64,1843.92,590,54,392,9408,454,0
SOL-008848,29,M,conviviente,Familiar,6,Costa,Urbano,3430,96,Diario,2178,2246,Produccion,8087,70,2426.1,1440,228,28,896,904,1
SOL-008849,64,M,conviviente,Alquilada,3,Selva,Rural,3125,108,Diario,2534,1179,Transporte,6141,64,2210.76,590,191,445,18690,169,0
SOL-008850,47,M,conviviente,Alquilada,6,Selva,Rural,6405,11,Mensual,148,968,Transporte,5779,63,2138.23,970,132,313,8764,353,0
SOL-008851,48,M,casado,Alquilada,3,Sierra,Urbano,801,36,Semanal,524,447,Transporte,1393,73,376.11,830,45,107,2247,463,0
SOL-008852,62,M,viudo,Alquilada,6,Selva,Rural,4708,6,Quincenal,235,1309,Comercio,4184,15,3556.4,970,264,721,6489,741,0
SOL-008853,47,F,viudo,Propia,5,Costa,Urbano,7834,3,Quincenal,2065,3093,Transporte,6558,38,4065.96,1250,182,363,15246,509,0
SOL-008854,64,M,soltero,Familiar,1,Costa,Periurbano,6851,14,Quincenal,836,241,Transporte,6886,22,5371.08,480,230,110,2640,864,1
SOL-008855,42,M,casado,Alquilada,1,Sierra,Rural,917,48,Semanal,9,303,Transporte,3118,40,1870.8,390,142,360,17280,130,0
SOL-008856,55,F,viudo,Familiar,5,Selva,Rural,4031,117,Diario,376,999,Comercio,3495,61,1363.05,840,64,294,8232,282,0
SOL-008857,55,F,casado,Alquilada,6,Sierra,Urbano,4467,23,Semanal,58,501,Transporte,5347,60,2138.8,1350,151,425,10200,395,0
SOL-008858,26,M,conviviente,Alquilada,3,Selva,Rural,1692,4,Mensual,809,306,Comercio,1724,51,844.76,590,60,183,2196,648,0
SOL-008859,29,F,viudo,Familiar,1,Selva,Rural,2085,6,Quincenal,89,1600,Servicios,3296,67,1087.68,350,88,165,6930,225,0
SOL-008860,70,F,soltero,Propia,1,Sierra,Periurbano,2479,6,Mensual,1398,105,Servicios,7238,65,2533.3,450,177,368,11776,360,0
SOL-008861,21,M,soltero,Propia,1,Selva,Urbano,2173,62,Diario,3626,396,Servicios,6630,70,1989,490,153,271,15176,257,0
SOL-008862,30,M,casado,Alquilada,2,Costa,Periurbano,11673,3,Quincenal,3674,1751,Transporte,8718,55,3923.1,630,325,859,20616,320,0
SOL-008863,63,F,casado,Alquilada,2,Selva,Urbano,5341,7,Mensual,2718,3808,Servicios,9214,54,4238.44,640,113,1035,49680,65,0
SOL-008864,48,M,soltero,Propia,1,Sierra,Periurbano,2483,35,Diario,954,206,Comercio,1992,58,836.64,450,55,120,3840,440,0
SOL-008865,45,M,casado,Alquilada,4,Selva,Periurbano,380,94,Diario,2412,724,Produccion,5536,31,3819.84,920,195,974,54544,131,0
SOL-008866,48,M,viudo,Propia,4,Selva,Periurbano,956,8,Semanal,236,1210,Comercio,3317,65,1160.95,920,78,155,7440,68,0
SOL-008867,49,F,divorciado,Familiar,1,Costa,Rural,1256,70,Diario,595,681,Produccion,1482,70,444.6,430,46,79,2528,386,0
SOL-008868,26,M,conviviente,Familiar,3,Selva,Urbano,7265,4,Mensual,629,2129,Comercio,4488,42,2603.04,800,123,767,42952,95,0
SOL-008869,20,M,soltero,Propia,1,Costa,Periurbano,3863,91,Diario,5760,1586,Transporte,8377,50,4188.5,480,313,327,13734,593,1
SOL-008870,53,F,soltero,Alquilada,1,Costa,Rural,8653,30,Semanal,2461,552,Comercio,5073,18,4159.86,430,90,1218,18270,397,0
SOL-008871,58,F,conviviente,Propia,4,Costa,Urbano,1497,49,Diario,242,631,Transporte,2678,67,883.74,1070,70,171,3591,336,0
SOL-008872,26,M,soltero,Propia,1,Selva,Periurbano,8160,45,Semanal,3656,3770,Transporte,9148,60,3659.2,430,123,764,18336,340,1
SOL-008873,34,F,soltero,Familiar,1,Costa,Rural,6236,5,Mensual,2103,2639,Transporte,7312,38,4533.44,430,350,808,12928,589,1
SOL-008874,45,F,conviviente,Propia,4,Costa,Rural,5981,70,Diario,1196,1062,Produccion,7227,68,2312.64,840,188,255,6120,581,0
SOL-008875,48,F,casado,Propia,3,Costa,Urbano,3010,35,Semanal,5635,3398,Servicios,8118,63,3003.66,890,257,823,20575,80,0
SOL-008876,28,F,casado,Familiar,3,Sierra,Urbano,2256,90,Diario,279,1278,Comercio,4144,71,1201.76,830,54,156,3120,578,0
SOL-008877,55,M,viudo,Alquilada,2,Sierra,Periurbano,3174,23,Quincenal,1090,3209,Transporte,6561,74,1705.86,590,116,257,5397,529,1
SOL-008878,69,M,conviviente,Propia,6,Sierra,Periurbano,6185,50,Diario,6286,4166,Produccion,9158,40,5494.8,1210,436,1548,37152,255,0
SOL-008879,30,M,divorciado,Familiar,4,Costa,Periurbano,5971,92,Diario,2636,1836,Produccion,5767,57,2479.81,960,60,114,4560,732,1
SOL-008880,26,F,conviviente,Propia,5,Selva,Rural,4614,4,Mensual,928,2929,Produccion,7239,70,2171.7,840,171,33,594,922,1
SOL-008881,20,M,soltero,Familiar,1,Costa,Rural,3589,6,Quincenal,1077,2149,Transporte,4935,52,2368.8,430,161,303,5454,586,1
SOL-008882,42,M,conviviente,Propia,3,Selva,Rural,2763,7,Mensual,1676,652,Produccion,3200,70,960,590,70,204,8568,113,0
SOL-008883,40,F,soltero,Familiar,1,Costa,Periurbano,923,29,Semanal,419,1450,Comercio,4118,65,1441.3,480,96,337,4044,635,1
SOL-008884,53,F,conviviente,Propia,2,Selva,Rural,3917,3,Quincenal,640,1253,Transporte,5027,72,1407.56,470,109,197,9653,227,0
SOL-008885,63,M,viudo,Alquilada,3,Selva,Rural,1636,9,Mensual,4167,2610,Servicios,8286,60,3314.4,590,233,761,36528,60,0
SOL-008886,40,F,soltero,Alquilada,1,Costa,Rural,606,6,Mensual,814,1525,Produccion,3388,74,880.88,430,52,233,5592,212,0
SOL-008887,32,F,conviviente,Alquilada,4,Costa,Rural,2397,83,Diario,2253,1807,Produccion,8566,65,2998.1,840,299,9,288,953,1
SOL-008888,22,M,soltero,Familiar,1,Selva,Periurbano,5720,46,Diario,4665,238,Transporte,7481,70,2244.3,430,159,170,5440,559,0
SOL-008889,24,M,divorciado,Alquilada,2,Costa,Urbano,3718,65,Diario,3000,2899,Servicios,9411,68,3011.52,710,245,629,17612,395,0
SOL-008890,20,M,soltero,Familiar,1,Costa,Rural,3177,7,Mensual,2000,1670,Comercio,4804,53,2257.88,430,123,670,8040,551,1
SOL-008891,49,F,conviviente,Familiar,5,Selva,Urbano,4848,39,Diario,2667,2833,Produccion,6454,70,1936.2,1160,130,320,4800,574,0
SOL-008892,47,M,viudo,Propia,5,Costa,Urbano,2864,99,Diario,681,1945,Servicios,5800,55,2610,1250,150,210,7350,544,0
SOL-008893,59,F,soltero,Alquilada,1,Costa,Urbano,1256,83,Diario,3523,611,Transporte,7629,68,2441.28,550,56,141,6768,538,1
SOL-008894,31,M,viudo,Propia,6,Selva,Periurbano,1715,60,Diario,1165,509,Produccion,2604,61,1015.56,1240,90,153,3213,608,0
SOL-008895,37,F,conviviente,Propia,5,Sierra,Rural,11739,7,Quincenal,5304,3234,Servicios,9947,56,4376.68,890,414,489,20538,340,0
SOL-008896,59,M,soltero,Familiar,1,Costa,Periurbano,1773,40,Diario,2095,228,Comercio,9749,59,3997.09,480,68,741,18525,438,0
SOL-008897,53,M,conviviente,Propia,4,Sierra,Urbano,2786,58,Diario,4103,3084,Transporte,8495,76,2038.8,1000,153,72,1728,901,1
SOL-008898,48,M,soltero,Alquilada,1,Selva,Periurbano,801,7,Quincenal,544,429,Servicios,1918,70,575.4,430,54,105,2520,335,0
SOL-008899,34,F,conviviente,Familiar,4,Sierra,Urbano,1138,114,Diario,2930,2166,Produccion,4563,55,2053.35,1000,170,97,3880,658,1
SOL-008900,53,F,soltero,Familiar,1,Costa,Urbano,2534,111,Diario,3556,3046,Transporte,7801,73,2106.27,550,161,391,13685,63,0
SOL-008901,20,M,soltero,Propia,1,Selva,Urbano,2413,10,Semanal,2015,1449,Comercio,5182,75,1295.5,490,81,63,1008,818,1
SOL-008902,46,M,casado,Familiar,1,Sierra,Periurbano,2808,11,Mensual,3138,1558,Servicios,8938,53,4200.86,450,336,148,8288,707,1
SOL-008903,46,M,divorciado,Alquilada,4,Sierra,Periurbano,3050,32,Semanal,2968,910,Produccion,4585,56,2017.4,890,139,151,5285,648,1
SOL-008904,60,F,viudo,Propia,3,Costa,Periurbano,1397,10,Mensual,143,2007,Produccion,4364,69,1352.84,790,77,387,5805,396,0
SOL-008905,21,M,soltero,Alquilada,1,Selva,Rural,1302,82,Diario,153,551,Servicios,1447,59,593.27,350,57,101,2828,358,0
SOL-008906,55,F,viudo,Familiar,5,Sierra,Urbano,2063,23,Semanal,3713,1021,Comercio,6308,68,2018.56,1180,150,116,3712,760,1
SOL-008907,32,F,conviviente,Alquilada,5,Selva,Rural,10423,7,Quincenal,3153,3881,Comercio,9724,47,5153.72,840,501,1409,12681,636,1
SOL-008908,41,F,divorciado,Alquilada,5,Sierra,Rural,4573,23,Quincenal,2357,126,Produccion,4227,55,1902.15,890,127,506,9108,396,0
SOL-008909,67,M,viudo,Alquilada,4,Sierra,Rural,3826,16,Semanal,221,2379,Servicios,8623,18,7070.86,750,439,1665,29970,371,0
SOL-008910,44,F,conviviente,Alquilada,6,Selva,Rural,907,88,Diario,2911,3573,Transporte,7975,45,4386.25,970,355,980,31360,220,0
SOL-008911,45,M,divorciado,Propia,5,Costa,Rural,3577,13,Quincenal,3523,1622,Comercio,8589,72,2404.92,1000,216,320,3840,670,1
SOL-008912,30,M,casado,Alquilada,6,Selva,Periurbano,1701,10,Mensual,3553,3330,Produccion,6754,85,1013.1,1240,81,262,10480,137,0
SOL-008913,49,F,divorciado,Familiar,2,Sierra,Urbano,1568,12,Mensual,4195,1063,Servicios,8339,70,2501.7,670,58,215,5160,528,1
SOL-008914,43,F,viudo,Propia,5,Costa,Urbano,5527,104,Diario,860,2051,Produccion,6316,70,1894.8,1250,154,15,360,849,1
SOL-008915,32,F,casado,Propia,3,Selva,Periurbano,3271,108,Diario,1097,1466,Comercio,5025,76,1206,740,93,342,14364,179,0
SOL-008916,27,F,conviviente,Propia,6,Selva,Urbano,1208,118,Diario,1233,629,Produccion,2943,70,882.9,1330,58,28,840,965,1
SOL-008917,21,M,soltero,Familiar,1,Sierra,Urbano,9875,24,Quincenal,2863,1407,Servicios,9110,56,4008.4,520,50,40,2240,858,1
SOL-008918,58,M,divorciado,Familiar,6,Sierra,Periurbano,4196,15,Quincenal,5037,1938,Produccion,8747,73,2361.69,1210,126,183,10248,381,1
SOL-008919,50,F,conviviente,Propia,2,Selva,Periurbano,3742,23,Quincenal,3073,3974,Produccion,8099,15,6884.15,580,484,429,15444,589,1
SOL-008920,68,M,conviviente,Alquilada,5,Costa,Periurbano,8621,96,Diario,3467,3788,Comercio,8204,10,7383.6,1130,552,1208,50736,120,0
SOL-008921,31,M,casado,Propia,2,Costa,Urbano,5098,4,Semanal,4350,1509,Transporte,7120,52,3417.6,710,308,244,6100,794,0
SOL-008922,27,M,viudo,Propia,6,Selva,Rural,1846,19,Semanal,683,1082,Comercio,2942,73,794.34,970,59,48,2304,624,0
SOL-008923,51,M,viudo,Propia,3,Costa,Rural,3767,29,Semanal,550,2326,Produccion,9373,63,3468.01,700,189,224,8064,534,1
SOL-008924,42,F,soltero,Familiar,1,Sierra,Rural,1238,8,Mensual,2005,2668,Transporte,5629,73,1519.83,390,79,52,936,830,1
SOL-008925,53,F,viudo,Familiar,3,Sierra,Rural,4602,10,Quincenal,549,1343,Produccion,5832,73,1574.64,630,118,238,4760,512,0
SOL-008926,22,F,conviviente,Familiar,2,Selva,Rural,567,28,Semanal,2172,1892,Servicios,4496,85,674.4,470,57,55,1100,693,1
SOL-008927,38,F,divorciado,Familiar,5,Costa,Rural,7306,22,Quincenal,4603,2078,Transporte,7051,61,2749.89,1000,162,206,6592,596,1
SOL-008928,61,M,divorciado,Propia,2,Sierra,Urbano,7456,12,Mensual,5046,1902,Produccion,8977,60,3590.8,670,301,376,10528,509,1
SOL-008929,66,M,soltero,Propia,1,Selva,Rural,6289,4,Mensual,703,3553,Transporte,7491,68,2397.12,350,163,654,13734,404,0
SOL-008930,56,M,conviviente,Familiar,3,Selva,Urbano,17028,3,Quincenal,2439,3133,Servicios,8378,18,6869.96,800,611,1154,36928,469,0
SOL-008931,40,M,soltero,Familiar,1,Sierra,Urbano,8863,11,Quincenal,857,774,Comercio,4938,40,2962.8,520,124,340,16320,431,0
SOL-008932,54,M,conviviente,Familiar,2,Costa,Rural,5939,9,Semanal,4648,124,Comercio,7286,70,2185.8,560,182,522,20880,150,0
SOL-008933,46,M,divorciado,Familiar,5,Costa,Periurbano,2572,7,Mensual,131,214,Produccion,2154,50,1077,1130,74,197,5910,482,0
SOL-008934,37,F,divorciado,Alquilada,3,Costa,Rural,3951,6,Mensual,2793,1366,Produccion,4233,52,2031.84,700,100,342,21888,264,0
SOL-008935,35,M,conviviente,Alquilada,1,Selva,Periurbano,4695,10,Quincenal,1819,2069,Transporte,4191,55,1885.95,430,101,7,84,812,1
SOL-008936,23,F,viudo,Familiar,1,Sierra,Urbano,3230,49,Diario,3351,2273,Servicios,5089,72,1424.92,520,110,108,3456,539,1
SOL-008937,46,M,conviviente,Alquilada,4,Costa,Periurbano,7201,17,Quincenal,4685,1865,Comercio,7871,32,5352.28,960,349,879,18459,510,1
SOL-008938,52,M,casado,Familiar,4,Costa,Rural,1445,23,Semanal,504,849,Comercio,4548,65,1591.8,840,124,232,4176,579,0
SOL-008939,29,M,conviviente,Alquilada,5,Costa,Urbano,1260,5,Mensual,156,549,Comercio,1257,65,439.95,1250,43,26,546,651,0
SOL-008940,32,F,casado,Propia,3,Selva,Urbano,690,39,Semanal,1551,547,Transporte,2377,85,356.55,800,40,78,702,777,1
SOL-008941,35,F,soltero,Familiar,1,Costa,Rural,4092,99,Diario,1395,4688,Servicios,9406,62,3574.28,430,133,628,21980,114,0
SOL-008942,49,M,viudo,Alquilada,6,Sierra,Urbano,3350,15,Quincenal,4279,2184,Produccion,6844,69,2121.64,1350,150,306,12852,214,0
SOL-008943,27,F,viudo,Familiar,5,Costa,Urbano,2717,24,Semanal,3983,3397,Comercio,8816,74,2292.16,1250,207,679,24444,238,0
SOL-008944,24,M,divorciado,Propia,3,Sierra,Rural,1107,15,Quincenal,659,469,Servicios,1465,68,468.8,630,47,123,6888,296,0
SOL-008945,24,M,divorciado,Alquilada,4,Selva,Periurbano,1887,12,Quincenal,382,659,Transporte,1936,30,1355.2,920,128,214,8560,225,0
SOL-008946,27,M,conviviente,Alquilada,3,Costa,Rural,1006,20,Quincenal,480,780,Comercio,1863,38,1155.06,700,72,335,11725,220,0
SOL-008947,32,F,divorciado,Familiar,1,Selva,Rural,887,85,Diario,442,3450,Produccion,9660,81,1835.4,350,97,363,15246,233,0
SOL-008948,32,F,divorciado,Propia,6,Selva,Periurbano,2059,11,Quincenal,2232,593,Produccion,5726,66,1946.84,1240,120,106,2120,716,1
SOL-008949,43,M,soltero,Alquilada,1,Sierra,Rural,468,6,Semanal,363,2,Produccion,3507,67,1157.31,390,51,3,105,896,1
SOL-008950,68,F,casado,Propia,4,Costa,Periurbano,2338,21,Semanal,177,1348,Transporte,2771,71,803.59,960,51,139,2224,554,0
SOL-008951,34,M,viudo,Alquilada,2,Sierra,Periurbano,2385,22,Quincenal,2142,9,Produccion,4494,66,1527.96,590,151,341,6820,399,0
SOL-008952,53,M,conviviente,Alquilada,5,Selva,Rural,3225,12,Semanal,3712,1346,Comercio,6907,68,2210.24,840,96,452,10848,445,0
SOL-008953,59,M,casado,Familiar,6,Sierra,Rural,4743,10,Mensual,5431,836,Comercio,8721,63,3226.77,1020,200,273,11466,565,1
SOL-008954,40,M,conviviente,Alquilada,2,Selva,Periurbano,7029,116,Diario,4345,3276,Produccion,9172,65,3210.2,580,142,288,5760,760,1
SOL-008955,67,M,viudo,Alquilada,5,Sierra,Periurbano,1034,6,Mensual,279,419,Produccion,1276,72,357.28,1050,39,85,2040,458,0
SOL-008956,20,M,soltero,Alquilada,1,Costa,Urbano,5729,3,Mensual,4795,1419,Transporte,6953,15,5910.05,550,464,1226,24520,424,0
SOL-008957,23,F,casado,Propia,1,Selva,Rural,8379,12,Mensual,993,783,Transporte,8435,63,3120.95,350,264,170,9520,574,1
SOL-008958,68,M,casado,Alquilada,6,Selva,Urbano,2512,2,Quincenal,4001,4286,Comercio,9370,61,3654.3,1330,263,308,14784,347,0
SOL-008959,55,F,casado,Familiar,3,Selva,Urbano,1080,8,Semanal,111,802,Comercio,2511,64,903.96,800,66,18,756,995,1
SOL-008960,28,F,soltero,Alquilada,1,Selva,Urbano,4521,11,Quincenal,2195,204,Servicios,5245,61,2045.55,490,144,451,14432,250,0
SOL-008961,63,M,conviviente,Propia,6,Costa,Periurbano,7255,9,Mensual,3875,155,Comercio,6264,53,2944.08,1300,206,833,26656,192,0
SOL-008962,52,M,casado,Familiar,4,Costa,Periurbano,6865,43,Semanal,826,1015,Servicios,6428,61,2506.92,960,109,438,14016,352,0
SOL-008963,38,F,soltero,Propia,1,Costa,Periurbano,338,98,Diario,462,385,Transporte,2078,18,1703.96,480,111,429,10296,236,0
SOL-008964,45,F,soltero,Propia,1,Selva,Urbano,5766,7,Semanal,927,2712,Comercio,6156,49,3139.56,490,190,491,5892,744,0
SOL-008965,41,M,soltero,Propia,1,Sierra,Rural,5146,19,Quincenal,828,330,Servicios,3141,43,1790.37,390,129,509,7635,343,0
SOL-008966,61,F,divorciado,Familiar,6,Selva,Periurbano,14181,3,Mensual,4634,1195,Servicios,9819,45,5400.45,1240,235,364,15288,509,0
SOL-008967,42,M,soltero,Propia,1,Sierra,Urbano,1578,10,Mensual,2177,1125,Servicios,3345,70,1003.5,520,86,282,6768,190,0
SOL-008968,22,F,casado,Familiar,5,Selva,Rural,1888,32,Semanal,696,154,Transporte,4210,72,1178.8,840,71,34,1360,719,1
SOL-008969,45,F,divorciado,Familiar,4,Costa,Rural,669,10,Mensual,2245,863,Transporte,3809,69,1180.79,840,72,242,7260,286,0
SOL-008970,43,M,divorciado,Alquilada,6,Costa,Rural,3093,11,Semanal,388,1468,Produccion,3189,30,2232.3,1150,196,50,600,973,1
SOL-008971,62,F,soltero,Familiar,1,Sierra,Periurbano,4038,38,Diario,3649,1177,Servicios,9367,59,3840.47,450,191,908,14528,639,0
SOL-008972,38,M,viudo,Familiar,3,Sierra,Rural,3596,100,Diario,5665,1958,Comercio,8840,75,2210,630,88,540,8100,549,1
SOL-008973,22,F,soltero,Familiar,1,Selva,Urbano,6862,16,Quincenal,3770,672,Produccion,6521,61,2543.19,490,126,539,17248,287,0
SOL-008974,66,F,conviviente,Propia,3,Selva,Rural,2486,5,Mensual,1187,1779,Comercio,4972,77,1143.56,590,73,199,4179,567,1
SOL-008975,41,F,viudo,Familiar,4,Sierra,Periurbano,1579,4,Quincenal,1238,729,Transporte,5505,63,2036.85,890,132,507,16224,23,0
SOL-008976,41,M,divorciado,Familiar,2,Selva,Periurbano,7573,9,Mensual,1920,1865,Transporte,7207,63,2666.59,580,235,549,8784,575,1
SOL-008977,61,F,viudo,Propia,5,Sierra,Rural,989,55,Diario,2477,368,Transporte,6569,18,5386.58,890,507,474,19908,581,1
SOL-008978,70,F,soltero,Propia,1,Selva,Periurbano,2093,7,Mensual,3818,1344,Produccion,5947,65,2081.45,430,176,170,2550,669,1
SOL-008979,54,F,soltero,Familiar,1,Sierra,Periurbano,2193,8,Mensual,1539,370,Produccion,2687,63,994.19,450,74,128,4480,374,0
SOL-008980,64,M,soltero,Alquilada,1,Sierra,Urbano,581,10,Mensual,242,168,Servicios,8607,70,2582.1,520,215,693,10395,347,0
SOL-008981,19,F,soltero,Propia,1,Selva,Urbano,9951,51,Semanal,4001,1920,Comercio,9597,50,4798.5,490,130,1339,48204,270,0
SOL-008982,18,F,soltero,Familiar,1,Selva,Urbano,6719,11,Quincenal,4277,1841,Comercio,6338,55,2852.1,490,217,472,9440,550,1
SOL-008983,51,M,soltero,Alquilada,1,Selva,Urbano,3163,8,Mensual,1195,620,Comercio,2511,47,1330.83,490,111,44,396,827,1
SOL-008984,36,F,viudo,Familiar,6,Sierra,Rural,3882,6,Quincenal,1147,1271,Comercio,6729,72,1884.12,1020,73,461,16596,52,0
SOL-008985,61,F,divorciado,Alquilada,5,Selva,Rural,611,7,Mensual,2927,2005,Servicios,7457,63,2759.09,840,270,818,17178,95,0
SOL-008986,62,M,casado,Familiar,5,Selva,Rural,2744,22,Semanal,3151,434,Comercio,4614,70,1384.2,840,85,82,4018,516,1
SOL-008987,23,F,divorciado,Familiar,4,Costa,Rural,589,10,Mensual,1099,1152,Transporte,3246,53,1525.62,840,67,381,6858,355,0
SOL-008988,59,M,divorciado,Alquilada,2,Selva,Rural,1146,50,Diario,350,721,Comercio,1525,63,564.25,470,52,108,1296,508,0
SOL-008989,63,F,conviviente,Alquilada,4,Costa,Urbano,2373,11,Quincenal,419,678,Produccion,1592,40,955.2,1070,90,37,1332,692,0
SOL-008990,24,F,casado,Propia,5,Selva,Urbano,12277,51,Semanal,3548,1706,Servicios,7437,42,4313.46,1160,253,275,4400,709,1
SOL-008991,51,F,viudo,Alquilada,2,Selva,Urbano,2947,65,Diario,598,1004,Comercio,2153,53,1011.91,640,65,42,504,994,1
SOL-008992,49,M,divorciado,Familiar,4,Selva,Rural,9273,12,Quincenal,4557,4261,Produccion,9448,52,4535.04,710,405,968,38720,211,0
SOL-008993,43,F,conviviente,Alquilada,3,Costa,Rural,6523,62,Diario,1676,1054,Transporte,6826,65,2389.1,700,124,43,1806,841,0
SOL-008994,20,M,soltero,Alquilada,1,Costa,Periurbano,2693,27,Semanal,504,192,Transporte,2082,15,1769.7,480,75,360,10800,227,0
SOL-008995,55,F,conviviente,Propia,4,Costa,Periurbano,795,75,Diario,5744,746,Comercio,8374,69,2595.94,960,138,7,168,852,1
SOL-008996,54,F,divorciado,Alquilada,3,Costa,Urbano,16744,9,Mensual,4331,841,Servicios,8600,22,6708,890,228,63,1323,935,1
SOL-008997,70,F,viudo,Alquilada,6,Sierra,Rural,341,22,Quincenal,656,237,Transporte,1032,68,330.24,1020,43,4,96,993,1
SOL-008998,49,F,conviviente,Familiar,4,Costa,Urbano,4739,30,Semanal,2719,692,Transporte,6030,71,1748.7,1070,109,44,880,820,1
SOL-008999,64,M,conviviente,Alquilada,6,Selva,Periurbano,1742,12,Mensual,197,1641,Comercio,6560,40,3936,1240,131,650,16250,386,0
SOL-009000,62,F,conviviente,Familiar,6,Selva,Rural,8621,10,Mensual,2321,1754,Transporte,8521,66,2897.14,970,104,715,15015,305,0
SOL-009001,68,F,viudo,Alquilada,2,Costa,Periurbano,1558,10,Mensual,1396,1718,Transporte,4182,50,2091,630,180,539,15092,246,0
SOL-009002,26,F,casado,Propia,2,Sierra,Rural,1463,12,Mensual,1033,581,Servicios,2983,56,1312.52,520,61,227,5448,454,0
SOL-009003,18,M,soltero,Familiar,1,Costa,Rural,420,8,Mensual,1656,1543,Transporte,3609,70,1082.7,430,77,73,2555,538,1
SOL-009004,52,F,casado,Familiar,6,Selva,Urbano,5676,108,Diario,2948,2409,Produccion,7507,65,2627.45,1330,78,41,861,836,1
SOL-009005,70,F,casado,Familiar,2,Selva,Urbano,4131,98,Diario,551,743,Servicios,3855,60,1542,640,127,244,8540,410,0
SOL-009006,69,M,soltero,Alquilada,1,Selva,Rural,2040,17,Quincenal,2889,2834,Produccion,5897,35,3833.05,350,126,783,11745,521,1
SOL-009007,63,F,casado,Propia,4,Selva,Urbano,5479,37,Semanal,1905,3793,Servicios,8298,63,3070.26,990,68,28,560,933,1
SOL-009008,29,F,divorciado,Alquilada,6,Selva,Periurbano,676,110,Diario,865,356,Comercio,1348,67,444.84,1240,44,84,3528,41,0
SOL-009009,49,M,viudo,Propia,2,Costa,Rural,5736,4,Mensual,556,1689,Transporte,9447,56,4156.68,560,184,1240,22320,447,0
SOL-009010,70,M,soltero,Familiar,1,Sierra,Urbano,2663,15,Quincenal,128,444,Produccion,3680,71,1067.2,520,85,164,6560,94,0
SOL-009011,32,M,casado,Propia,4,Selva,Urbano,678,3,Mensual,2245,930,Transporte,5159,65,1805.65,990,133,307,4605,597,1
SOL-009012,57,F,casado,Familiar,6,Sierra,Rural,884,14,Semanal,347,274,Produccion,2299,68,735.68,1020,53,163,3912,458,0
SOL-009013,30,M,viudo,Familiar,4,Selva,Periurbano,1849,37,Semanal,2629,1457,Servicios,6665,55,2999.25,920,226,210,5880,773,1
SOL-009014,52,F,casado,Alquilada,6,Selva,Rural,727,9,Mensual,585,1366,Servicios,2871,69,890.01,970,52,169,3380,640,1
SOL-009015,57,M,divorciado,Propia,6,Sierra,Rural,1947,4,Mensual,2107,1750,Comercio,4612,60,1844.8,1020,108,64,2688,681,1
SOL-009016,36,M,casado,Alquilada,4,Costa,Periurbano,4543,12,Semanal,1465,1722,Comercio,8240,60,3296,960,127,190,7600,552,0
SOL-009017,42,M,viudo,Alquilada,2,Selva,Urbano,489,4,Quincenal,896,820,Servicios,2583,78,568.26,640,51,159,5724,46,0
