ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-008199,66,M,viudo,Familiar,5,Selva,Periurbano,3855,238,Diario,368,1335,Servicios,9948,69,3083.88,1080,101,1264,2809,397,1
SOL-008200,50,M,divorciado,Alquilada,3,Sierra,Rural,3859,59,Mensual,700,1000,Comercio,13558,55,6101.1,630,122,1434,4086,615,1
SOL-008201,49,F,soltero,Familiar,1,Sierra,Urbano,9668,205,Quincenal,1971,720,Servicios,5729,69,1775.99,520,176,909,455,448,1
SOL-008202,48,M,soltero,Familiar,1,Costa,Urbano,1202,96,Quincenal,590,24,Transporte,11219,50,5609.5,550,151,804,1273,817,1
SOL-008203,21,M,casado,Alquilada,1,Sierra,Rural,7727,250,Quincenal,1672,1144,Produccion,11902,65,4165.7,390,176,204,2263,692,1
SOL-008204,40,M,casado,Alquilada,2,Selva,Urbano,1204,312,Mensual,555,1452,Comercio,8817,62,3350.46,640,87,1471,2555,811,1
SOL-008205,41,F,conviviente,Propia,1,Costa,Urbano,4160,303,Mensual,825,1822,Servicios,12354,18,10130.28,550,87,300,2880,720,1
SOL-008206,51,M,divorciado,Familiar,5,Costa,Periurbano,9233,306,Quincenal,835,488,Produccion,7815,35,5079.75,1130,73,750,4454,748,1
SOL-008207,33,F,soltero,Propia,1,Selva,Rural,6479,38,Quincenal,1260,496,Transporte,13808,15,11736.8,350,118,438,1979,358,1
SOL-008208,43,F,soltero,Familiar,4,Sierra,Urbano,7875,267,Diario,1460,746,Transporte,11750,68,3760,1000,166,205,2407,606,1
SOL-008209,43,F,casado,Propia,6,Selva,Urbano,1736,104,Quincenal,1078,513,Servicios,13835,63,5118.95,1330,56,691,4815,527,1
SOL-008210,28,M,soltero,Familiar,4,Costa,Urbano,8607,97,Mensual,279,1389,Transporte,18879,40,11327.4,1070,136,828,2271,783,1
SOL-008211,61,F,casado,Propia,1,Selva,Periurbano,8601,40,Semanal,127,1555,Servicios,12083,30,8458.1,430,137,1331,3103,304,1
SOL-008212,36,F,casado,Propia,2,Sierra,Rural,3522,341,Mensual,832,339,Transporte,3588,34,2368.08,520,177,887,1113,578,1
SOL-008213,47,F,divorciado,Familiar,2,Costa,Periurbano,5018,350,Mensual,598,1995,Produccion,2355,55,1059.75,630,104,667,4682,544,1
SOL-008214,42,M,soltero,Alquilada,4,Selva,Periurbano,1124,302,Diario,596,675,Comercio,1018,60,407.2,920,65,551,2924,516,0
SOL-008215,19,M,conviviente,Familiar,4,Costa,Periurbano,5054,103,Quincenal,1617,1302,Comercio,13314,56,5858.16,960,109,1184,4911,812,1
SOL-008216,64,F,viudo,Familiar,1,Selva,Rural,8751,210,Diario,1099,1972,Transporte,19547,53,9187.09,350,107,885,261,435,1
SOL-008217,22,M,divorciado,Propia,5,Selva,Periurbano,6208,301,Quincenal,561,161,Produccion,11513,68,3684.16,1080,73,321,2079,491,1
SOL-008218,58,M,viudo,Propia,3,Selva,Periurbano,4723,293,Diario,1370,271,Transporte,5068,70,1520.4,740,148,835,982,637,1
SOL-008219,40,M,divorciado,Familiar,6,Sierra,Periurbano,7678,145,Quincenal,532,1055,Comercio,16900,75,4225,1210,170,1361,1585,813,1
SOL-008220,36,F,casado,Propia,3,Costa,Rural,7667,264,Mensual,262,526,Comercio,1163,69,360.53,700,70,1082,1265,795,0
SOL-008221,65,M,conviviente,Propia,1,Costa,Rural,3870,81,Mensual,1821,1219,Comercio,7023,57,3019.89,430,132,843,2037,348,1
SOL-008222,60,M,casado,Familiar,2,Selva,Rural,4483,257,Mensual,263,456,Produccion,1082,61,421.98,470,150,707,3417,678,0
SOL-008223,35,F,viudo,Alquilada,3,Selva,Urbano,1061,142,Mensual,286,721,Comercio,12578,35,8175.7,800,94,1166,4344,784,1
SOL-008224,26,F,casado,Familiar,2,Costa,Rural,793,359,Diario,225,1869,Servicios,17263,66,5869.42,560,129,511,1400,533,1
SOL-008225,58,F,divorciado,Alquilada,6,Selva,Periurbano,1471,176,Quincenal,1618,1376,Transporte,7887,68,2523.84,1240,99,1370,1627,554,1
SOL-008226,29,M,viudo,Familiar,4,Costa,Periurbano,8654,127,Diario,1353,1036,Transporte,7243,54,3331.78,960,77,373,2645,584,1
SOL-008227,67,M,viudo,Propia,2,Costa,Urbano,6425,45,Quincenal,890,1396,Servicios,10855,59,4450.55,710,103,422,3709,355,1
SOL-008228,65,F,divorciado,Alquilada,5,Costa,Urbano,5586,55,Mensual,831,1000,Transporte,6945,71,2014.05,1250,104,188,1068,631,1
SOL-008229,18,F,divorciado,Alquilada,3,Sierra,Urbano,8922,219,Semanal,426,1295,Produccion,19743,70,5922.9,830,189,710,4501,409,1
SOL-008230,39,M,divorciado,Familiar,2,Costa,Periurbano,535,312,Mensual,275,1723,Servicios,7204,18,5907.28,630,111,262,4635,833,1
SOL-008231,49,M,conviviente,Familiar,5,Costa,Rural,6091,134,Mensual,444,553,Servicios,3968,65,1388.8,1000,199,1158,290,531,0
SOL-008232,66,F,conviviente,Familiar,1,Sierra,Periurbano,6480,142,Quincenal,319,735,Produccion,13916,70,4174.8,450,101,363,1100,747,1
SOL-008233,45,F,casado,Familiar,3,Selva,Periurbano,2287,298,Quincenal,99,632,Produccion,8624,81,1638.56,740,190,797,1075,817,0
SOL-008234,25,F,divorciado,Propia,5,Costa,Periurbano,9324,33,Mensual,1418,904,Transporte,8317,74,2162.42,1130,129,673,1020,816,1
SOL-008235,57,M,viudo,Propia,6,Sierra,Rural,1566,246,Mensual,1597,202,Servicios,2007,62,762.66,1020,174,602,4623,593,0
SOL-008236,48,M,casado,Alquilada,3,Sierra,Urbano,8148,149,Semanal,747,994,Comercio,11036,63,4083.32,830,125,928,216,811,1
SOL-008237,26,M,divorciado,Familiar,3,Selva,Rural,4632,343,Mensual,809,236,Comercio,11929,72,3340.12,590,78,930,3385,576,1
SOL-008238,67,F,divorciado,Familiar,6,Costa,Periurbano,9074,57,Quincenal,1871,1191,Produccion,3163,60,1265.2,1300,73,849,4546,382,1
SOL-008239,66,M,divorciado,Propia,4,Costa,Periurbano,6697,100,Mensual,1,274,Comercio,7637,40,4582.2,960,179,290,4284,492,1
SOL-008240,57,F,soltero,Familiar,5,Sierra,Urbano,1371,303,Diario,901,458,Produccion,6893,73,1861.11,1180,58,1213,1213,668,0
SOL-008241,29,M,casado,Familiar,6,Sierra,Urbano,7214,85,Mensual,1880,1302,Servicios,9044,71,2622.76,1350,186,622,625,471,1
SOL-008242,39,F,conviviente,Alquilada,5,Sierra,Periurbano,4998,319,Diario,925,192,Transporte,12526,59,5135.66,1050,139,1074,2741,663,1
SOL-008243,32,M,viudo,Alquilada,6,Costa,Rural,6144,203,Mensual,525,535,Servicios,13811,67,4557.63,1150,123,378,3828,800,1
SOL-008244,41,F,casado,Alquilada,3,Costa,Periurbano,8508,152,Mensual,649,1229,Comercio,11161,72,3125.08,790,193,468,3070,314,1
SOL-008245,24,M,viudo,Familiar,3,Costa,Rural,5375,111,Diario,116,1222,Servicios,7756,70,2326.8,700,178,1337,1255,705,1
SOL-008246,59,F,viudo,Familiar,1,Selva,Urbano,1474,156,Diario,137,1965,Produccion,11142,74,2896.92,490,73,453,4131,438,1
SOL-008247,20,F,viudo,Alquilada,5,Costa,Rural,8698,58,Quincenal,1025,1200,Produccion,12749,38,7904.38,1000,72,342,4514,837,1
SOL-008248,54,F,viudo,Propia,4,Sierra,Urbano,9655,81,Diario,1355,1604,Transporte,3109,40,1865.4,1000,163,448,3172,310,1
SOL-008249,41,M,divorciado,Propia,2,Sierra,Rural,5565,54,Quincenal,213,971,Transporte,17275,67,5700.75,520,141,283,4650,610,1
SOL-008250,40,F,casado,Familiar,1,Selva,Periurbano,6811,351,Semanal,190,1033,Servicios,12939,71,3752.31,430,79,1050,1743,695,1
SOL-008251,28,F,casado,Alquilada,1,Sierra,Rural,6877,204,Diario,1985,180,Comercio,18798,66,6391.32,390,98,606,2685,702,1
SOL-008252,38,F,viudo,Familiar,5,Sierra,Rural,532,198,Mensual,202,215,Produccion,12553,10,11297.7,890,176,698,570,677,1
SOL-008253,22,M,soltero,Alquilada,5,Costa,Urbano,6601,337,Quincenal,1447,1807,Transporte,1307,35,849.55,1250,122,1205,532,576,1
SOL-008254,39,F,conviviente,Alquilada,5,Costa,Urbano,3941,98,Diario,1232,1769,Servicios,1660,73,448.2,1250,176,508,3862,332,1
SOL-008255,60,M,viudo,Alquilada,3,Sierra,Periurbano,3398,168,Diario,1473,1239,Comercio,10455,35,6795.75,740,173,577,2535,401,1
SOL-008256,59,M,conviviente,Alquilada,6,Costa,Periurbano,2386,322,Semanal,638,220,Transporte,11049,56,4861.56,1300,84,1063,743,331,1
SOL-008257,50,F,soltero,Alquilada,5,Selva,Rural,7942,71,Mensual,1525,1587,Servicios,19121,79,4015.41,840,66,1212,1881,744,1
SOL-008258,33,M,soltero,Alquilada,5,Sierra,Rural,7719,123,Diario,1052,278,Comercio,2568,40,1540.8,890,114,643,2374,707,1
SOL-008259,21,M,divorciado,Alquilada,5,Sierra,Rural,8151,346,Semanal,683,454,Transporte,1848,62,702.24,890,84,943,931,468,0
SOL-008260,65,F,viudo,Propia,2,Costa,Urbano,7701,49,Quincenal,1413,1259,Comercio,17030,69,5279.3,710,97,475,1637,503,1
SOL-008261,70,F,conviviente,Propia,2,Costa,Rural,8193,281,Semanal,1968,1115,Servicios,14017,70,4205.1,560,118,1273,516,835,1
SOL-008262,66,F,divorciado,Alquilada,6,Selva,Rural,8360,178,Quincenal,1567,249,Produccion,16485,31,11374.65,970,127,862,920,777,1
SOL-008263,27,M,divorciado,Propia,1,Sierra,Periurbano,7209,120,Mensual,1495,769,Servicios,2712,65,949.2,450,57,1296,736,331,1
SOL-008264,64,M,casado,Familiar,4,Selva,Periurbano,2131,285,Quincenal,245,453,Transporte,6195,61,2416.05,920,118,863,346,781,1
SOL-008265,28,M,viudo,Propia,3,Sierra,Periurbano,931,31,Quincenal,78,216,Transporte,18977,71,5503.33,740,96,139,1586,840,1
SOL-008266,66,F,conviviente,Familiar,1,Sierra,Periurbano,1102,191,Diario,680,1286,Transporte,8548,77,1966.04,450,88,452,2028,803,1
SOL-008267,45,F,conviviente,Familiar,2,Costa,Urbano,9955,154,Semanal,1367,1850,Servicios,9347,10,8412.3,710,58,382,1139,328,1
SOL-008268,26,M,viudo,Familiar,4,Sierra,Urbano,9058,243,Semanal,1596,911,Produccion,6078,60,2431.2,1000,106,927,4355,729,1
SOL-008269,28,M,divorciado,Propia,1,Sierra,Rural,5080,117,Quincenal,1189,907,Comercio,18583,68,5946.56,390,129,482,993,444,1
SOL-008270,66,M,conviviente,Familiar,5,Selva,Periurbano,2427,329,Semanal,1345,1287,Servicios,19166,68,6133.12,1080,165,835,2899,394,1
SOL-008271,49,F,viudo,Propia,2,Selva,Rural,8266,297,Semanal,1819,1975,Produccion,14706,77,3382.38,470,111,856,3452,840,1
SOL-008272,25,M,casado,Propia,2,Selva,Rural,1700,298,Quincenal,603,1287,Comercio,3488,66,1185.92,470,101,775,898,764,1
SOL-008273,55,F,viudo,Alquilada,5,Costa,Urbano,5047,351,Semanal,271,1045,Transporte,15824,18,12975.68,1250,97,391,1907,605,1
SOL-008274,46,F,divorciado,Alquilada,3,Selva,Periurbano,9989,92,Mensual,698,688,Transporte,14131,63,5228.47,740,124,1175,4988,384,1
SOL-008275,67,F,divorciado,Alquilada,1,Sierra,Urbano,5552,222,Diario,1898,945,Transporte,12732,10,11458.8,520,126,1126,3726,419,1
SOL-008276,27,M,viudo,Familiar,2,Selva,Periurbano,711,221,Diario,198,1160,Transporte,15751,45,8663.05,580,190,1149,3276,513,1
SOL-008277,37,M,conviviente,Propia,5,Costa,Rural,7430,169,Quincenal,1200,1562,Produccion,7402,15,6291.7,1000,167,874,3586,345,1
SOL-008278,54,F,conviviente,Alquilada,6,Costa,Periurbano,3174,308,Semanal,439,389,Produccion,5983,71,1735.07,1300,51,1435,3171,362,0
SOL-008279,61,M,soltero,Propia,6,Sierra,Urbano,871,57,Quincenal,595,883,Transporte,13604,53,6393.88,1350,104,155,4541,649,1
SOL-008280,26,F,divorciado,Propia,6,Costa,Periurbano,1584,335,Mensual,788,1829,Produccion,7537,57,3240.91,1300,189,848,2137,486,1
SOL-008281,60,F,divorciado,Familiar,4,Sierra,Urbano,9370,295,Diario,1647,1682,Produccion,11221,75,2805.25,1000,89,943,3516,598,1
SOL-008282,65,F,conviviente,Alquilada,4,Selva,Rural,8540,91,Diario,1199,1959,Produccion,7788,40,4672.8,710,114,924,664,827,1
SOL-008283,60,F,divorciado,Propia,1,Selva,Periurbano,9080,258,Quincenal,593,1784,Comercio,17820,78,3920.4,430,102,853,1194,540,1
SOL-008284,49,M,conviviente,Alquilada,1,Selva,Periurbano,2788,155,Diario,1741,1301,Produccion,16244,68,5198.08,430,184,120,2822,499,1
SOL-008285,44,F,conviviente,Propia,4,Sierra,Rural,3008,34,Diario,1539,859,Produccion,17575,62,6678.5,750,78,968,4578,394,1
SOL-008286,32,M,viudo,Alquilada,2,Sierra,Periurbano,1948,227,Diario,694,1409,Servicios,3631,72,1016.68,590,74,1186,411,748,1
SOL-008287,59,F,viudo,Propia,6,Costa,Rural,6394,248,Diario,159,1426,Produccion,3162,75,790.5,1150,160,169,366,315,1
SOL-008288,25,F,divorciado,Propia,5,Selva,Urbano,9651,159,Mensual,1076,1178,Transporte,2103,70,630.9,1160,172,265,2201,764,1
SOL-008289,55,M,divorciado,Alquilada,3,Sierra,Periurbano,5591,325,Semanal,890,1736,Produccion,9792,59,4014.72,740,86,1069,1184,385,1
SOL-008290,70,M,casado,Propia,1,Selva,Periurbano,680,264,Semanal,1044,753,Transporte,2219,71,643.51,430,147,1249,3575,648,0
SOL-008291,65,F,conviviente,Propia,2,Selva,Rural,8653,35,Mensual,983,1939,Transporte,7616,60,3046.4,470,64,148,3142,536,1
SOL-008292,28,M,soltero,Propia,1,Selva,Urbano,9187,236,Quincenal,555,175,Produccion,18243,68,5837.76,490,76,717,3045,643,1
SOL-008293,50,F,viudo,Alquilada,2,Selva,Periurbano,9862,251,Diario,573,1265,Comercio,18685,40,11211,580,137,1484,1117,343,1
SOL-008294,48,F,soltero,Familiar,2,Costa,Periurbano,9294,356,Diario,192,1400,Comercio,10113,55,4550.85,630,172,641,2108,789,1
SOL-008295,40,F,viudo,Propia,6,Sierra,Rural,5359,260,Mensual,1244,959,Produccion,8898,53,4182.06,1020,187,1088,559,523,1
SOL-008296,18,F,casado,Familiar,5,Sierra,Periurbano,7187,282,Mensual,250,35,Transporte,12336,74,3207.36,1050,65,783,2018,574,1
SOL-008297,62,M,viudo,Alquilada,5,Costa,Urbano,8487,196,Semanal,1628,447,Servicios,9304,62,3535.52,1250,99,682,3781,739,1
SOL-008298,23,F,divorciado,Familiar,2,Selva,Periurbano,2957,146,Mensual,683,1403,Comercio,16377,18,13429.14,580,125,1140,2675,727,1
SOL-008299,29,M,casado,Familiar,5,Costa,Rural,594,131,Semanal,815,1984,Servicios,7438,70,2231.4,1000,68,884,952,731,1
SOL-008300,65,M,conviviente,Propia,6,Sierra,Periurbano,8599,60,Mensual,150,305,Produccion,11619,56,5112.36,1210,198,1324,4570,822,1
SOL-008301,69,F,casado,Familiar,4,Sierra,Periurbano,4788,211,Quincenal,671,776,Comercio,2400,70,720,890,177,1116,4115,579,0
SOL-008302,44,M,viudo,Propia,6,Costa,Periurbano,1454,281,Semanal,49,774,Servicios,9504,38,5892.48,1300,132,1124,258,444,1
SOL-008303,53,M,conviviente,Familiar,6,Sierra,Rural,3406,93,Diario,1243,333,Servicios,7498,70,2249.4,1020,63,275,3356,712,1
SOL-008304,42,F,viudo,Familiar,2,Sierra,Urbano,9193,226,Semanal,1498,162,Comercio,9228,69,2860.68,670,150,1073,295,357,1
SOL-008305,38,F,divorciado,Propia,2,Sierra,Urbano,1971,58,Semanal,1693,866,Produccion,18213,68,5828.16,670,193,493,955,368,1
SOL-008306,29,F,soltero,Propia,6,Costa,Periurbano,5503,152,Mensual,839,1917,Comercio,2789,63,1031.93,1300,109,1109,1723,355,0
SOL-008307,51,F,casado,Alquilada,2,Selva,Rural,9854,293,Mensual,991,324,Transporte,14178,60,5671.2,470,151,1425,488,508,1
SOL-008308,56,M,viudo,Familiar,2,Sierra,Periurbano,9722,179,Diario,1375,111,Transporte,9918,63,3669.66,590,162,1141,3489,570,1
SOL-008309,68,F,soltero,Familiar,1,Sierra,Urbano,4643,153,Mensual,1627,1935,Produccion,5082,65,1778.7,520,102,845,3640,341,1
SOL-008310,55,M,casado,Alquilada,5,Sierra,Periurbano,8805,161,Mensual,92,592,Transporte,9046,74,2351.96,1050,188,1469,3189,439,0
SOL-008311,49,F,conviviente,Alquilada,6,Sierra,Urbano,2240,288,Mensual,1082,611,Transporte,7370,74,1916.2,1350,61,268,2887,702,1
SOL-008312,25,M,conviviente,Familiar,6,Sierra,Periurbano,6799,98,Diario,1655,1750,Servicios,6867,76,1648.08,1210,175,540,2875,465,1
SOL-008313,48,F,conviviente,Alquilada,5,Costa,Rural,8241,268,Quincenal,1650,178,Transporte,14736,58,6189.12,1000,121,524,3310,394,1
SOL-008314,60,F,soltero,Familiar,4,Costa,Periurbano,6558,227,Quincenal,512,1531,Transporte,18877,55,8494.65,960,70,152,327,515,1
SOL-008315,35,F,divorciado,Familiar,2,Costa,Urbano,7690,231,Mensual,794,1331,Servicios,16914,52,8118.72,710,183,875,2426,637,1
SOL-008316,18,F,divorciado,Familiar,5,Costa,Periurbano,5606,88,Semanal,114,179,Comercio,5704,59,2338.64,1130,74,582,4374,682,0
SOL-008317,61,M,divorciado,Alquilada,5,Sierra,Periurbano,5204,323,Semanal,664,352,Comercio,5547,64,1996.92,1050,198,1031,4375,337,0
SOL-008318,30,M,viudo,Alquilada,4,Sierra,Urbano,1040,192,Quincenal,1600,1752,Produccion,18637,65,6522.95,1000,117,544,415,730,1
SOL-008319,66,F,viudo,Familiar,1,Sierra,Periurbano,2786,72,Mensual,145,1227,Comercio,15528,74,4037.28,450,84,521,3979,512,1
SOL-008320,43,F,viudo,Propia,2,Costa,Periurbano,8333,252,Semanal,1023,1350,Transporte,17991,63,6656.67,630,200,258,3833,829,1
SOL-008321,20,F,viudo,Alquilada,1,Costa,Urbano,3454,140,Semanal,1629,1214,Produccion,1773,61,691.47,550,73,1390,2947,488,1
SOL-008322,37,F,viudo,Alquilada,3,Selva,Urbano,1391,278,Semanal,1517,1712,Transporte,8733,58,3667.86,800,150,411,1907,651,1
SOL-008323,43,M,viudo,Alquilada,3,Sierra,Urbano,2593,282,Semanal,1515,961,Transporte,17570,41,10366.3,830,134,1123,1514,594,1
SOL-008324,46,F,soltero,Propia,5,Sierra,Rural,8800,185,Semanal,1995,191,Servicios,18923,41,11164.57,890,161,349,3963,603,1
SOL-008325,68,F,viudo,Propia,2,Costa,Rural,2012,196,Quincenal,1305,378,Comercio,15627,62,5938.26,560,162,749,701,474,1
SOL-008326,22,F,casado,Alquilada,1,Sierra,Urbano,2462,149,Quincenal,1454,1536,Transporte,14970,59,6137.7,520,198,1035,2250,343,1
SOL-008327,40,F,soltero,Familiar,5,Selva,Rural,1748,47,Mensual,785,1488,Servicios,2262,61,882.18,840,152,1098,215,509,0
SOL-008328,31,F,casado,Familiar,3,Costa,Periurbano,3611,82,Semanal,643,526,Transporte,12522,55,5634.9,790,157,253,4575,424,1
SOL-008329,22,M,conviviente,Alquilada,3,Sierra,Rural,2272,314,Mensual,585,947,Transporte,19795,68,6334.4,630,160,1039,1846,308,1
SOL-008330,69,M,viudo,Propia,5,Selva,Rural,8129,98,Quincenal,520,1317,Servicios,17393,15,14784.05,840,98,862,4948,480,1
SOL-008331,34,M,conviviente,Alquilada,5,Costa,Periurbano,2906,263,Quincenal,1518,1996,Transporte,17083,50,8541.5,1130,117,1021,2616,497,1
SOL-008332,23,M,casado,Propia,1,Sierra,Periurbano,6374,278,Diario,715,1464,Comercio,4415,55,1986.75,450,114,1437,3823,791,1
SOL-008333,58,M,divorciado,Propia,6,Sierra,Periurbano,8546,91,Mensual,901,525,Comercio,12673,15,10772.05,1210,187,564,927,393,1
SOL-008334,27,M,viudo,Alquilada,2,Selva,Rural,2290,68,Diario,1747,1235,Produccion,9223,72,2582.44,470,131,982,3870,387,1
SOL-008335,33,M,soltero,Familiar,5,Costa,Rural,9324,357,Diario,1935,876,Comercio,17490,65,6121.5,1000,184,722,4872,377,1
SOL-008336,40,F,casado,Propia,6,Selva,Rural,9412,168,Mensual,851,1702,Comercio,10443,58,4386.06,970,148,1355,617,506,1
SOL-008337,47,M,conviviente,Alquilada,5,Selva,Urbano,9742,171,Quincenal,1917,630,Transporte,4313,68,1380.16,1160,88,860,1532,640,1
SOL-008338,70,M,divorciado,Familiar,2,Costa,Periurbano,5271,62,Semanal,54,58,Transporte,16305,65,5706.75,630,183,126,822,486,1
SOL-008339,27,F,divorciado,Propia,4,Sierra,Urbano,1637,38,Diario,1360,992,Servicios,17647,72,4941.16,1000,98,251,3846,633,1
SOL-008340,52,M,soltero,Propia,2,Sierra,Periurbano,6868,61,Quincenal,230,619,Produccion,7909,74,2056.34,590,115,944,1284,405,1
SOL-008341,35,F,conviviente,Alquilada,3,Costa,Periurbano,9550,78,Diario,328,1077,Produccion,4578,65,1602.3,790,106,727,2787,680,1
SOL-008342,30,F,divorciado,Propia,1,Costa,Periurbano,882,192,Quincenal,1112,1770,Transporte,8385,58,3521.7,480,117,1096,1117,830,1
SOL-008343,49,M,soltero,Alquilada,5,Costa,Urbano,3022,85,Semanal,2000,1277,Servicios,16543,70,4962.9,1250,84,261,2288,569,1
SOL-008344,38,M,divorciado,Familiar,1,Selva,Urbano,9794,61,Quincenal,1870,1798,Servicios,4023,77,925.29,490,111,733,4343,573,1
SOL-008345,46,F,viudo,Familiar,2,Selva,Rural,1560,162,Quincenal,1218,1335,Transporte,6712,40,4027.2,470,93,327,1344,586,1
SOL-008346,61,M,casado,Familiar,4,Costa,Rural,5782,128,Semanal,779,490,Comercio,14607,50,7303.5,840,189,574,506,354,1
SOL-008347,26,F,divorciado,Familiar,1,Selva,Urbano,863,154,Semanal,591,1188,Produccion,17264,64,6215.04,490,56,1018,4950,752,1
SOL-008348,54,F,divorciado,Familiar,5,Selva,Periurbano,6072,103,Diario,573,1649,Produccion,9295,60,3718,1080,98,1069,1817,531,1
SOL-008349,32,M,viudo,Propia,1,Selva,Rural,1374,51,Semanal,1568,801,Servicios,6155,71,1784.95,350,166,817,3506,367,1
SOL-008350,55,M,divorciado,Familiar,1,Costa,Urbano,9964,133,Semanal,1722,188,Produccion,6621,50,3310.5,550,111,993,3863,413,1
SOL-008351,65,M,conviviente,Familiar,5,Selva,Rural,9879,63,Quincenal,351,138,Comercio,13357,63,4942.09,840,146,1324,3850,349,1
SOL-008352,57,M,casado,Alquilada,1,Costa,Periurbano,8891,187,Quincenal,1269,488,Transporte,8160,66,2774.4,480,166,1083,647,360,1
SOL-008353,58,M,divorciado,Propia,1,Sierra,Rural,9791,351,Semanal,1157,359,Transporte,8193,63,3031.41,390,196,459,1299,435,1
SOL-008354,19,M,casado,Alquilada,5,Costa,Urbano,8015,50,Diario,1384,1650,Transporte,1406,40,843.6,1250,146,412,1410,556,1
SOL-008355,60,F,viudo,Familiar,5,Costa,Urbano,9023,320,Diario,1537,117,Transporte,8194,51,4015.06,1250,114,1090,673,380,1
SOL-008356,43,F,viudo,Propia,2,Selva,Urbano,7263,51,Mensual,1367,814,Comercio,2326,70,697.8,640,109,859,1716,390,1
SOL-008357,49,F,conviviente,Familiar,1,Selva,Rural,7142,217,Mensual,1968,322,Transporte,14388,64,5179.68,350,62,1210,2186,763,1
SOL-008358,58,M,divorciado,Alquilada,5,Costa,Urbano,9688,258,Diario,1790,646,Transporte,8412,50,4206,1250,88,188,701,615,1
SOL-008359,44,F,divorciado,Familiar,5,Selva,Rural,4430,84,Quincenal,906,283,Produccion,13915,58,5844.3,840,157,811,3065,447,1
SOL-008360,56,F,casado,Familiar,4,Sierra,Periurbano,728,166,Quincenal,315,237,Servicios,7041,52,3379.68,890,164,826,2350,770,1
SOL-008361,32,M,casado,Alquilada,2,Selva,Rural,4290,216,Quincenal,355,1556,Transporte,4435,60,1774,470,73,1298,3542,492,1
SOL-008362,28,F,casado,Familiar,6,Sierra,Periurbano,4138,314,Mensual,191,212,Comercio,8633,63,3194.21,1210,113,1020,4522,809,0
SOL-008363,49,F,soltero,Familiar,1,Selva,Rural,3028,311,Diario,433,801,Comercio,12728,38,7891.36,350,163,456,2222,705,1
SOL-008364,38,M,soltero,Familiar,2,Sierra,Urbano,5315,53,Mensual,389,894,Servicios,8073,40,4843.8,670,188,514,3360,353,1
SOL-008365,39,F,divorciado,Propia,1,Selva,Rural,2565,182,Mensual,1256,1725,Transporte,7601,68,2432.32,350,84,601,3159,588,1
SOL-008366,25,M,casado,Propia,1,Sierra,Urbano,6100,88,Semanal,1718,215,Produccion,14560,64,5241.6,520,58,1329,2495,834,1
SOL-008367,33,M,divorciado,Alquilada,4,Selva,Rural,5342,296,Semanal,1365,1620,Comercio,3151,38,1953.62,710,196,659,1001,360,1
SOL-008368,22,F,casado,Propia,3,Selva,Periurbano,7642,136,Semanal,654,1904,Transporte,11892,73,3210.84,740,103,252,2996,819,1
SOL-008369,21,M,viudo,Propia,1,Sierra,Periurbano,7667,240,Mensual,488,1277,Comercio,5671,56,2495.24,450,176,318,3595,428,1
SOL-008370,53,M,conviviente,Propia,4,Costa,Rural,6643,142,Quincenal,1528,1560,Transporte,12412,74,3227.12,840,146,132,2202,309,1
SOL-008371,52,F,conviviente,Familiar,6,Costa,Periurbano,1859,248,Semanal,663,1833,Servicios,19098,62,7257.24,1300,110,1128,3773,589,1
SOL-008372,70,F,divorciado,Alquilada,6,Selva,Rural,8285,250,Semanal,919,812,Servicios,14120,49,7201.2,970,133,564,417,450,1
SOL-008373,41,F,divorciado,Propia,2,Costa,Urbano,599,290,Diario,359,729,Produccion,7396,65,2588.6,710,88,140,3377,376,1
SOL-008374,50,M,conviviente,Propia,3,Costa,Urbano,7636,57,Quincenal,156,1990,Produccion,9435,40,5661,890,76,1023,550,536,1
SOL-008375,46,F,conviviente,Propia,2,Sierra,Periurbano,9143,192,Diario,1194,652,Produccion,9293,64,3345.48,590,196,440,3560,756,1
SOL-008376,48,M,viudo,Propia,6,Sierra,Urbano,3096,300,Diario,1276,933,Servicios,16340,76,3921.6,1350,100,1272,3600,430,1
SOL-008377,27,M,soltero,Propia,2,Costa,Urbano,3888,206,Quincenal,971,1303,Produccion,15184,38,9414.08,710,80,1313,988,498,1
SOL-008378,41,F,conviviente,Propia,5,Costa,Rural,2706,103,Mensual,636,444,Servicios,2240,40,1344,1000,99,222,4169,477,1
SOL-008379,54,F,divorciado,Alquilada,5,Selva,Rural,4601,39,Diario,208,1622,Produccion,14526,51,7117.74,840,185,1257,4493,326,1
SOL-008380,21,F,viudo,Propia,3,Selva,Periurbano,9863,340,Quincenal,1606,599,Servicios,17636,63,6525.32,740,92,1171,1162,786,1
SOL-008381,49,M,viudo,Alquilada,2,Selva,Periurbano,3378,219,Diario,1889,1045,Transporte,10956,70,3286.8,580,193,1396,3211,512,1
SOL-008382,68,F,viudo,Propia,2,Selva,Rural,7230,301,Quincenal,1613,1806,Comercio,4851,60,1940.4,470,172,1440,2606,497,1
SOL-008383,67,F,casado,Propia,5,Costa,Urbano,3553,208,Semanal,1363,297,Servicios,4141,51,2029.09,1250,51,391,3103,614,1
